case_id,risc,lifecycle:transition,trace,duration
6520,12.4989432263,complete,"('create application', 'cancel appointment')",43
6521,3.91491158619,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",48
6522,3.51693931414,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",79
6523,21.8883804227,complete,"('create application', 'cancel appointment')",16
6524,29.5370625971,complete,"('create application', 'cancel appointment')",43
6525,5.24389537819,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",98
6526,5.72341209457,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",32
6527,2.62953657513,complete,"('create application', 'in-person appointment 1', 'check documents')",30
6528,3.84805638821,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",143
6529,27.4283059543,complete,"('create application', 'cancel appointment')",68
653,3.17902351715,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",19
6530,2.72615089074,complete,"('create application', 'in-person appointment 1', 'check documents')",32
6531,22.8321379299,complete,"('create application', 'cancel appointment')",22
6532,12.6575129319,complete,"('create application', 'cancel appointment')",13
6533,16.3437184364,complete,"('create application', 'cancel appointment')",16
6534,8.87104570541,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",25
6535,8.56970542502,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",69
6536,8.40135403926,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",53
6537,1.45695103714,complete,"('create application', 'check documents', 'in-person appointment 1')",11
6538,15.7545924689,complete,"('create application', 'cancel appointment')",2
6539,2.76278125985,complete,"('create application', 'check documents', 'in-person appointment 1')",18
654,26.6953349,complete,"('create application', 'cancel appointment')",18
6540,3.42976903905,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",44
6541,29.8926724765,complete,"('create application', 'cancel appointment')",9
6542,9.32262576838,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",27
6543,3.80393700328,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",174
6544,3.70158952833,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",38
6545,1.44436383944,complete,"('create application', 'check documents', 'in-person appointment 1')",19
6546,13.0478726071,complete,"('create application', 'cancel appointment')",5
6547,20.6309610205,complete,"('create application', 'cancel appointment')",17
6548,0.878860586722,complete,"('create application', 'in-person appointment 1', 'check documents')",15
6549,3.31488017776,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",69
655,9.032598984,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",30
6550,3.09484628141,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",76
6551,8.60161865593,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",19
6552,3.2498881782,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",51
6553,8.71118971138,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",53
6554,11.380839162,complete,"('create application', 'cancel appointment')",14
6555,0.271529764719,complete,"('create application', 'in-person appointment 1', 'check documents')",50
6556,17.1792241439,complete,"('create application', 'cancel appointment')",3
6557,5.76230156747,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",37
6558,5.01181874957,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",74
6559,4.64791100154,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",30
656,0.806496444443,complete,"('create application', 'check documents', 'in-person appointment 1')",68
6560,1.26827360551,complete,"('create application', 'in-person appointment 1', 'check documents')",56
6561,30.4517621399,complete,"('create application', 'cancel appointment')",61
6562,22.6203533606,complete,"('create application', 'cancel appointment')",9
6563,19.7396361465,complete,"('create application', 'cancel appointment')",67
6564,38.4949364995,complete,"('create application', 'cancel appointment')",30
6565,1.3835402695,complete,"('create application', 'check documents', 'in-person appointment 1')",99
6566,0.255133355035,complete,"('create application', 'check documents', 'in-person appointment 1')",33
6567,5.33868751232,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",21
6568,1.77377300402,complete,"('create application', 'check documents', 'in-person appointment 1')",55
6569,0.999869656209,complete,"('create application', 'check documents', 'in-person appointment 1')",37
657,2.23087339777,complete,"('create application', 'in-person appointment 1', 'check documents')",45
6570,1.33812410597,complete,"('create application', 'in-person appointment 1', 'check documents')",22
6571,13.2720750028,complete,"('create application', 'cancel appointment')",12
6572,4.47320321669,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",77
6573,8.04598530431,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",30
6574,36.2447787448,complete,"('create application', 'cancel appointment')",5
6575,20.008335867,complete,"('create application', 'cancel appointment')",31
6576,0.246408270876,complete,"('create application', 'check documents', 'in-person appointment 1')",46
6577,5.2836379417,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",187
6578,6.92927950304,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",66
6579,18.4450811794,complete,"('create application', 'cancel appointment')",120
658,2.19836156732,complete,"('create application', 'check documents', 'in-person appointment 1')",54
6580,4.96613348029,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",28
6581,0.0110472083182,complete,"('create application', 'check documents', 'in-person appointment 1')",135
6582,0.898574208992,complete,"('create application', 'in-person appointment 1', 'check documents')",53
6583,19.7614734265,complete,"('create application', 'cancel appointment')",93
6584,3.20039463181,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",22
6585,3.75806740193,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",10
6586,0.202963091702,complete,"('create application', 'check documents', 'in-person appointment 1')",26
6587,24.6269650117,complete,"('create application', 'cancel appointment')",31
6588,8.51887578234,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",89
6589,17.5125493516,complete,"('create application', 'cancel appointment')",7
659,3.94750696595,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",27
6590,0.334594152913,complete,"('create application', 'check documents', 'in-person appointment 1')",26
6591,2.63732595531,complete,"('create application', 'in-person appointment 1', 'check documents')",39
6592,11.5735602671,complete,"('create application', 'cancel appointment')",58
6593,5.86353031039,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",54
6594,36.3650897496,complete,"('create application', 'cancel appointment')",6
6595,3.11907330764,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",74
6596,0.385742503719,complete,"('create application', 'in-person appointment 1', 'check documents')",32
6597,18.1687402207,complete,"('create application', 'cancel appointment')",7
6598,3.64014393069,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",22
6599,0.04820673039,complete,"('create application', 'in-person appointment 1', 'check documents')",17
66,6.55125438441,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",33
660,2.89341785118,complete,"('create application', 'in-person appointment 1', 'check documents')",36
6600,14.1746288764,complete,"('create application', 'cancel appointment')",16
6601,15.6598644443,complete,"('create application', 'cancel appointment')",8
6602,4.00038556538,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",56
6603,0.875641076576,complete,"('create application', 'check documents', 'in-person appointment 1')",216
6604,6.15286280916,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",43
6605,6.50676957197,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",104
6606,0.0160158927286,complete,"('create application', 'check documents', 'in-person appointment 1')",86
6607,10.1465525228,complete,"('create application', 'cancel appointment')",4
6608,11.7276627276,complete,"('create application', 'cancel appointment')",35
6609,23.6017224923,complete,"('create application', 'cancel appointment')",33
661,4.46261722286,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",44
6610,23.1751850648,complete,"('create application', 'cancel appointment')",153
6611,3.52868614139,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",58
6612,2.78250966439,complete,"('create application', 'check documents', 'in-person appointment 1')",11
6613,5.5728357918,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",42
6614,0.734522063982,complete,"('create application', 'check documents', 'in-person appointment 1')",64
6615,1.41944474615,complete,"('create application', 'in-person appointment 1', 'check documents')",74
6616,6.55654329069,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",33
6617,3.56272062384,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",57
6618,6.83934724494,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",20
6619,6.93336341217,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",62
662,41.4901526716,complete,"('create application', 'cancel appointment')",17
6620,3.77795431026,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",25
6621,0.514954307596,complete,"('create application', 'check documents', 'in-person appointment 1')",84
6622,0.628185237033,complete,"('create application', 'in-person appointment 1', 'check documents')",19
6623,7.28530956202,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",24
6624,15.0573938767,complete,"('create application', 'cancel appointment')",29
6625,3.67716048807,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",54
6626,3.62807709891,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",41
6627,7.75580986022,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",54
6628,45.0873776239,complete,"('create application', 'cancel appointment')",8
6629,16.7272028709,complete,"('create application', 'cancel appointment')",11
663,13.0089159784,complete,"('create application', 'cancel appointment')",29
6630,12.1984259106,complete,"('create application', 'cancel appointment')",69
6631,0.129081466398,complete,"('create application', 'check documents', 'in-person appointment 1')",56
6632,0.750762511811,complete,"('create application', 'in-person appointment 1', 'check documents')",34
6633,2.37029941586,complete,"('create application', 'check documents', 'in-person appointment 1')",18
6634,7.71817875763,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",44
6635,5.52624707395,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",103
6636,2.1329253906,complete,"('create application', 'in-person appointment 1', 'check documents')",22
6637,5.94199594155,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",86
6638,2.38381463309,complete,"('create application', 'check documents', 'in-person appointment 1')",31
6639,11.3801929179,complete,"('create application', 'cancel appointment')",44
664,5.48288116056,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",18
6640,42.0145179872,complete,"('create application', 'cancel appointment')",23
6641,23.039735534,complete,"('create application', 'cancel appointment')",18
6642,1.51832389882,complete,"('create application', 'in-person appointment 1', 'check documents')",49
6643,2.28967442702,complete,"('create application', 'in-person appointment 1', 'check documents')",226
6644,20.6454726497,complete,"('create application', 'cancel appointment')",61
6645,11.0911011155,complete,"('create application', 'cancel appointment')",51
6646,11.7624604144,complete,"('create application', 'cancel appointment')",91
6647,29.141917707,complete,"('create application', 'cancel appointment')",47
6648,9.69529586454,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",116
6649,7.79434531042,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",49
665,13.5684418249,complete,"('create application', 'cancel appointment')",89
6650,16.3886749343,complete,"('create application', 'cancel appointment')",69
6651,3.82240861842,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",44
6652,12.0930246985,complete,"('create application', 'cancel appointment')",7
6653,0.109646895319,complete,"('create application', 'check documents', 'in-person appointment 1')",17
6654,0.857392220185,complete,"('create application', 'in-person appointment 1', 'check documents')",36
6655,12.9602744306,complete,"('create application', 'cancel appointment')",4
6656,32.8083802527,complete,"('create application', 'cancel appointment')",19
6657,10.9850048219,complete,"('create application', 'cancel appointment')",24
6658,4.38099946558,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",39
6659,3.48800716313,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",37
666,6.48463811141,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",15
6660,8.44403152398,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",35
6661,0.0365506167091,complete,"('create application', 'in-person appointment 1', 'check documents')",78
6662,8.59775637979,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",64
6663,2.1793451462,complete,"('create application', 'in-person appointment 1', 'check documents')",39
6664,3.9581464006,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",66
6665,2.3967809681,complete,"('create application', 'in-person appointment 1', 'check documents')",62
6666,27.6515518417,complete,"('create application', 'cancel appointment')",1
6667,2.08686696222,complete,"('create application', 'in-person appointment 1', 'check documents')",110
6668,12.8726749288,complete,"('create application', 'cancel appointment')",14
6669,25.7576151533,complete,"('create application', 'cancel appointment')",3
667,1.18500516665,complete,"('create application', 'in-person appointment 1', 'check documents')",56
6670,9.42717965409,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",19
6671,7.2922030797,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",60
6672,18.609835366,complete,"('create application', 'cancel appointment')",12
6673,43.6442352404,complete,"('create application', 'cancel appointment')",67
6674,0.912220992602,complete,"('create application', 'check documents', 'in-person appointment 1')",7
6675,42.8403834813,complete,"('create application', 'cancel appointment')",22
6676,1.24116113912,complete,"('create application', 'in-person appointment 1', 'check documents')",38
6677,3.8830190726,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",31
6678,17.5445075623,complete,"('create application', 'cancel appointment')",4
6679,26.5160715656,complete,"('create application', 'cancel appointment')",28
668,11.4670034057,complete,"('create application', 'cancel appointment')",110
6680,10.8567205957,complete,"('create application', 'cancel appointment')",34
6681,4.57376720324,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",45
6682,12.5780675493,complete,"('create application', 'cancel appointment')",2
6683,18.5893939214,complete,"('create application', 'cancel appointment')",16
6684,1.40692574842,complete,"('create application', 'check documents', 'in-person appointment 1')",17
6685,0.235056123261,complete,"('create application', 'in-person appointment 1', 'check documents')",54
6686,1.33424279302,complete,"('create application', 'in-person appointment 1', 'check documents')",95
6687,2.70594865969,complete,"('create application', 'in-person appointment 1', 'check documents')",23
6688,9.66651096047,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",26
6689,28.4241933984,complete,"('create application', 'cancel appointment')",21
669,16.9640883431,complete,"('create application', 'cancel appointment')",75
6690,34.8466310433,complete,"('create application', 'cancel appointment')",11
6691,11.9685910135,complete,"('create application', 'cancel appointment')",21
6692,5.7289436984,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",29
6693,14.8807933671,complete,"('create application', 'cancel appointment')",33
6694,4.67755130279,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",123
6695,6.00415085907,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",27
6696,43.5322279443,complete,"('create application', 'cancel appointment')",53
6697,10.9528621154,complete,"('create application', 'cancel appointment')",3
6698,5.27117214884,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",50
6699,4.19285197372,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",38
67,11.8100500592,complete,"('create application', 'cancel appointment')",4
670,5.1259365732,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",28
6700,1.16367744796,complete,"('create application', 'check documents', 'in-person appointment 1')",4
6701,19.0503988993,complete,"('create application', 'cancel appointment')",58
6702,3.21808497704,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",25
6703,7.49360484549,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",31
6704,8.73515986418,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",32
6705,9.8228846111,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",29
6706,4.64208782449,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",32
6707,6.21211164422,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",26
6708,2.45244516004,complete,"('create application', 'in-person appointment 1', 'check documents')",62
6709,4.72258590078,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",50
671,1.53907272675,complete,"('create application', 'in-person appointment 1', 'check documents')",114
6710,9.81545779448,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",73
6711,3.55062694622,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",38
6712,4.68433964543,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",21
6713,2.91397547576,complete,"('create application', 'check documents', 'in-person appointment 1')",28
6714,7.83259820637,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",37
6715,1.39227469775,complete,"('create application', 'in-person appointment 1', 'check documents')",4
6716,3.83567216368,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",68
6717,7.15875101762,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",25
6718,6.5223399254,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",68
6719,7.01955796358,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",33
672,5.14395067106,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",62
6720,13.0465339496,complete,"('create application', 'cancel appointment')",8
6721,12.4341739911,complete,"('create application', 'cancel appointment')",32
6722,8.87452705869,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",175
6723,38.3113200826,complete,"('create application', 'cancel appointment')",91
6724,7.34384612372,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",30
6725,19.9051752155,complete,"('create application', 'cancel appointment')",26
6726,8.27276716011,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",60
6727,8.95084592718,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",75
6728,7.28985404345,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",30
6729,2.31708549683,complete,"('create application', 'in-person appointment 1', 'check documents')",31
673,3.06587041462,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",101
6730,1.91923184905,complete,"('create application', 'check documents', 'in-person appointment 1')",33
6731,10.4570299075,complete,"('create application', 'cancel appointment')",10
6732,0.353044822193,complete,"('create application', 'check documents', 'in-person appointment 1')",23
6733,0.146421883324,complete,"('create application', 'in-person appointment 1', 'check documents')",88
6734,4.70938856044,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",45
6735,32.8364382243,complete,"('create application', 'cancel appointment')",34
6736,26.6371558514,complete,"('create application', 'cancel appointment')",12
6737,18.5907375875,complete,"('create application', 'cancel appointment')",64
6738,6.48760320665,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",47
6739,3.16416199227,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",33
674,0.292279535222,complete,"('create application', 'check documents', 'in-person appointment 1')",105
6740,24.0521252222,complete,"('create application', 'cancel appointment')",75
6741,1.58184607201,complete,"('create application', 'check documents', 'in-person appointment 1')",58
6742,45.5772279439,complete,"('create application', 'cancel appointment')",59
6743,16.3734274174,complete,"('create application', 'cancel appointment')",42
6744,6.52436987786,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",34
6745,0.127982987116,complete,"('create application', 'in-person appointment 1', 'check documents')",53
6746,22.5044401378,complete,"('create application', 'cancel appointment')",12
6747,29.3061988049,complete,"('create application', 'cancel appointment')",62
6748,18.3647611516,complete,"('create application', 'cancel appointment')",61
6749,6.55098396258,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",98
675,1.13322878174,complete,"('create application', 'in-person appointment 1', 'check documents')",34
6750,21.8703430824,complete,"('create application', 'cancel appointment')",63
6751,14.4277167851,complete,"('create application', 'cancel appointment')",15
6752,7.01791920964,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",87
6753,5.81676799346,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",40
6754,4.89520600418,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",65
6755,4.77706927772,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",10
6756,9.19190952944,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",104
6757,2.39210594379,complete,"('create application', 'in-person appointment 1', 'check documents')",55
6758,9.76893362627,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",50
6759,29.6904185764,complete,"('create application', 'cancel appointment')",33
676,6.29307346251,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",32
6760,10.267240754,complete,"('create application', 'cancel appointment')",22
6761,0.579672399755,complete,"('create application', 'in-person appointment 1', 'check documents')",27
6762,7.89209519717,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",90
6763,22.481977537,complete,"('create application', 'cancel appointment')",39
6764,4.52686953691,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",99
6765,6.17428935562,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",55
6766,12.4722800307,complete,"('create application', 'cancel appointment')",49
6767,11.5741740147,complete,"('create application', 'cancel appointment')",84
6768,0.575460641977,complete,"('create application', 'check documents', 'in-person appointment 1')",28
6769,5.49268849942,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",56
677,8.9493469694,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",54
6770,24.9770221335,complete,"('create application', 'cancel appointment')",26
6771,0.945779437503,complete,"('create application', 'in-person appointment 1', 'check documents')",10
6772,18.6467644955,complete,"('create application', 'cancel appointment')",21
6773,19.2299691582,complete,"('create application', 'cancel appointment')",60
6774,2.43814827953,complete,"('create application', 'check documents', 'in-person appointment 1')",12
6775,21.7212171371,complete,"('create application', 'cancel appointment')",17
6776,11.2827683867,complete,"('create application', 'cancel appointment')",12
6777,10.2427002384,complete,"('create application', 'cancel appointment')",6
6778,2.61749116917,complete,"('create application', 'check documents', 'in-person appointment 1')",12
6779,10.2827041649,complete,"('create application', 'cancel appointment')",7
678,0.872338581667,complete,"('create application', 'in-person appointment 1', 'check documents')",35
6780,9.53117329649,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",61
6781,0.213252087642,complete,"('create application', 'check documents', 'in-person appointment 1')",88
6782,1.46806781131,complete,"('create application', 'in-person appointment 1', 'check documents')",59
6783,19.8760593608,complete,"('create application', 'cancel appointment')",7
6784,8.49556851695,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",34
6785,10.9093550937,complete,"('create application', 'cancel appointment')",32
6786,0.995948882917,complete,"('create application', 'check documents', 'in-person appointment 1')",63
6787,7.12662258077,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",35
6788,3.1056398224,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",59
6789,17.3947573389,complete,"('create application', 'cancel appointment')",3
679,2.38151830438,complete,"('create application', 'check documents', 'in-person appointment 1')",42
6790,0.754944461645,complete,"('create application', 'check documents', 'in-person appointment 1')",32
6791,8.15305099148,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",117
6792,19.6596176263,complete,"('create application', 'cancel appointment')",18
6793,0.93132994693,complete,"('create application', 'check documents', 'in-person appointment 1')",35
6794,5.69730703937,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",66
6795,1.5680815201,complete,"('create application', 'check documents', 'in-person appointment 1')",13
6796,22.0258377574,complete,"('create application', 'cancel appointment')",56
6797,45.125654343,complete,"('create application', 'cancel appointment')",22
6798,6.99165778098,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",138
6799,8.10900906644,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",14
68,11.4356217217,complete,"('create application', 'cancel appointment')",39
680,1.98684252329,complete,"('create application', 'in-person appointment 1', 'check documents')",71
6800,8.61601467599,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",29
6801,7.04628246821,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",54
6802,10.2216103587,complete,"('create application', 'cancel appointment')",2
6803,5.00297184867,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",119
6804,14.1419981484,complete,"('create application', 'cancel appointment')",47
6805,2.29842363804,complete,"('create application', 'in-person appointment 1', 'check documents')",51
6806,4.99584929324,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",15
6807,0.889851283902,complete,"('create application', 'in-person appointment 1', 'check documents')",35
6808,15.0210193725,complete,"('create application', 'cancel appointment')",46
6809,21.6663923394,complete,"('create application', 'cancel appointment')",9
681,4.94305971485,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",65
6810,14.0545242993,complete,"('create application', 'cancel appointment')",21
6811,9.41707797897,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",18
6812,1.19323943749,complete,"('create application', 'check documents', 'in-person appointment 1')",15
6813,6.39925900177,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",72
6814,11.0834118012,complete,"('create application', 'cancel appointment')",94
6815,6.22601697687,complete,"('create application', 'check documents', 'in-person appointment 1', 'request documents', 'in-person appointment 2')",53
6816,16.0824441189,complete,"('create application', 'cancel appointment')",16
6817,0.372851127482,complete,"('create application', 'check documents', 'in-person appointment 1')",50
6818,8.22555272084,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",114
6819,0.497386260421,complete,"('create application', 'check documents', 'in-person appointment 1')",23
682,5.01932586248,complete,"('create application', 'in-person appointment 1', 'check documents', 'request documents', 'in-person appointment 2')",97
6820,19.606084325,complete,"('create application', 'cancel appointment')",17
